,tanggal,MENINGGAL,SEMBUH,DIRAWAT_OR_ISOLASI,AKUMULASI_KASUS,AKUMULASI_SEMBUH,AKUMULASI_MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,PROVINSI,KASUS
0,2020-11-25,2.0,32.0,-24.0,4560.0,3664.0,238.0,658.0,NUSA TENGGARA BARAT,10.0
0,2020-11-26,0.0,21.0,-4.0,4577.0,3685.0,238.0,654.0,NUSA TENGGARA BARAT,17.0
0,2020-11-27,1.0,13.0,24.0,4615.0,3698.0,239.0,678.0,NUSA TENGGARA BARAT,38.0
0,2020-11-28,1.0,17.0,14.0,4647.0,3715.0,240.0,692.0,NUSA TENGGARA BARAT,32.0
0,2020-11-29,1.0,8.0,15.0,4671.0,3723.0,241.0,707.0,NUSA TENGGARA BARAT,24.0
0,2020-11-30,2.0,4.0,2.0,4679.0,3727.0,243.0,709.0,NUSA TENGGARA BARAT,8.0
0,2020-12-01,1.0,36.0,-19.0,4697.0,3763.0,244.0,690.0,NUSA TENGGARA BARAT,18.0
0,2020-12-02,1.0,49.0,-28.0,4719.0,3812.0,245.0,662.0,NUSA TENGGARA BARAT,22.0
0,2020-12-03,1.0,50.0,-39.0,4731.0,3862.0,246.0,623.0,NUSA TENGGARA BARAT,12.0
0,2020-12-04,2.0,103.0,-72.0,4764.0,3965.0,248.0,551.0,NUSA TENGGARA BARAT,33.0
0,2020-12-05,0.0,66.0,-39.0,4791.0,4031.0,248.0,512.0,NUSA TENGGARA BARAT,27.0
0,2020-12-06,1.0,32.0,-19.0,4805.0,4063.0,249.0,493.0,NUSA TENGGARA BARAT,14.0
0,2020-12-07,2.0,14.0,9.0,4830.0,4077.0,251.0,502.0,NUSA TENGGARA BARAT,25.0
0,2020-12-08,1.0,18.0,-10.0,4839.0,4095.0,252.0,492.0,NUSA TENGGARA BARAT,9.0
0,2020-12-09,1.0,22.0,34.0,4896.0,4117.0,253.0,526.0,NUSA TENGGARA BARAT,57.0
0,2020-12-10,0.0,19.0,1.0,4916.0,4136.0,253.0,527.0,NUSA TENGGARA BARAT,20.0
0,2020-12-11,0.0,14.0,20.0,4950.0,4150.0,253.0,547.0,NUSA TENGGARA BARAT,34.0
0,2020-12-12,1.0,28.0,8.0,4987.0,4178.0,254.0,555.0,NUSA TENGGARA BARAT,37.0
0,2020-12-13,2.0,16.0,11.0,5016.0,4194.0,256.0,566.0,NUSA TENGGARA BARAT,29.0
0,2020-12-14,0.0,4.0,43.0,5063.0,4198.0,256.0,609.0,NUSA TENGGARA BARAT,47.0
0,2020-12-15,2.0,19.0,13.0,5097.0,4217.0,258.0,622.0,NUSA TENGGARA BARAT,34.0
0,2020-12-16,0.0,10.0,23.0,5130.0,4227.0,258.0,645.0,NUSA TENGGARA BARAT,33.0
0,2020-12-17,0.0,0.0,31.0,5161.0,4227.0,258.0,676.0,NUSA TENGGARA BARAT,31.0
0,2020-12-18,0.0,0.0,19.0,5180.0,4227.0,258.0,695.0,NUSA TENGGARA BARAT,19.0
0,2020-12-19,1.0,26.0,8.0,5215.0,4253.0,259.0,703.0,NUSA TENGGARA BARAT,35.0
0,2020-12-20,0.0,10.0,13.0,5238.0,4263.0,259.0,716.0,NUSA TENGGARA BARAT,23.0
0,2020-12-21,2.0,1.0,54.0,5295.0,4264.0,261.0,770.0,NUSA TENGGARA BARAT,57.0
0,2020-12-22,0.0,36.0,3.0,5334.0,4300.0,261.0,773.0,NUSA TENGGARA BARAT,39.0
0,2020-12-23,0.0,23.0,-1.0,5356.0,4323.0,261.0,772.0,NUSA TENGGARA BARAT,22.0
0,2020-12-24,0.0,35.0,7.0,5398.0,4358.0,261.0,779.0,NUSA TENGGARA BARAT,42.0
0,2020-12-25,0.0,5.0,19.0,5422.0,4363.0,261.0,798.0,NUSA TENGGARA BARAT,24.0
0,2020-12-26,0.0,18.0,14.0,5454.0,4381.0,261.0,812.0,NUSA TENGGARA BARAT,32.0
0,2020-12-27,0.0,25.0,-9.0,5470.0,4406.0,261.0,803.0,NUSA TENGGARA BARAT,16.0
0,2020-12-28,0.0,5.0,48.0,5523.0,4411.0,261.0,851.0,NUSA TENGGARA BARAT,53.0
0,2020-12-29,0.0,36.0,-25.0,5534.0,4447.0,261.0,826.0,NUSA TENGGARA BARAT,11.0
0,2020-12-30,0.0,60.0,5.0,5599.0,4507.0,261.0,831.0,NUSA TENGGARA BARAT,65.0
0,2020-12-31,0.0,48.0,17.0,5664.0,4555.0,261.0,848.0,NUSA TENGGARA BARAT,65.0
0,2021-01-01,0.0,20.0,40.0,5724.0,4575.0,261.0,888.0,NUSA TENGGARA BARAT,60.0
0,2021-01-02,2.0,39.0,18.0,5783.0,4614.0,263.0,906.0,NUSA TENGGARA BARAT,59.0
0,2021-01-03,0.0,14.0,7.0,5804.0,4628.0,263.0,913.0,NUSA TENGGARA BARAT,21.0
0,2021-01-04,0.0,13.0,30.0,5847.0,4641.0,263.0,943.0,NUSA TENGGARA BARAT,43.0
0,2021-01-05,0.0,0.0,13.0,5860.0,4641.0,263.0,956.0,NUSA TENGGARA BARAT,13.0
0,2021-01-06,1.0,12.0,29.0,5902.0,4653.0,264.0,985.0,NUSA TENGGARA BARAT,42.0
0,2021-01-07,0.0,46.0,13.0,5961.0,4699.0,264.0,998.0,NUSA TENGGARA BARAT,59.0
0,2021-01-08,0.0,102.0,-65.0,5998.0,4801.0,264.0,933.0,NUSA TENGGARA BARAT,37.0
0,2021-01-09,0.0,88.0,-18.0,6068.0,4889.0,264.0,915.0,NUSA TENGGARA BARAT,70.0
0,2021-01-10,0.0,98.0,-30.0,6136.0,4987.0,264.0,885.0,NUSA TENGGARA BARAT,68.0
0,2021-01-11,0.0,72.0,-29.0,6179.0,5059.0,264.0,856.0,NUSA TENGGARA BARAT,43.0
0,2021-01-12,0.0,1.0,57.0,6237.0,5060.0,264.0,913.0,NUSA TENGGARA BARAT,58.0
0,2021-01-13,0.0,29.0,4.0,6270.0,5089.0,264.0,917.0,NUSA TENGGARA BARAT,33.0
0,2021-01-14,0.0,28.0,55.0,6353.0,5117.0,264.0,972.0,NUSA TENGGARA BARAT,83.0
0,2021-01-15,0.0,17.0,41.0,6411.0,5134.0,264.0,1013.0,NUSA TENGGARA BARAT,58.0
0,2021-01-16,0.0,14.0,58.0,6483.0,5148.0,264.0,1071.0,NUSA TENGGARA BARAT,72.0
0,2021-01-17,0.0,33.0,27.0,6543.0,5181.0,264.0,1098.0,NUSA TENGGARA BARAT,60.0
0,2021-01-18,1.0,40.0,-6.0,6578.0,5221.0,265.0,1092.0,NUSA TENGGARA BARAT,35.0
0,2021-01-19,2.0,23.0,40.0,6643.0,5244.0,267.0,1132.0,NUSA TENGGARA BARAT,65.0
0,2021-01-20,0.0,45.0,19.0,6707.0,5289.0,267.0,1151.0,NUSA TENGGARA BARAT,64.0
0,2021-01-21,3.0,97.0,-10.0,6797.0,5386.0,270.0,1141.0,NUSA TENGGARA BARAT,90.0
0,2021-01-22,1.0,68.0,-14.0,6852.0,5454.0,271.0,1127.0,NUSA TENGGARA BARAT,55.0
0,2021-01-23,1.0,33.0,54.0,6940.0,5487.0,272.0,1181.0,NUSA TENGGARA BARAT,88.0
0,2021-01-24,0.0,28.0,55.0,7023.0,5515.0,272.0,1236.0,NUSA TENGGARA BARAT,83.0
0,2021-01-25,0.0,25.0,32.0,7080.0,5540.0,272.0,1268.0,NUSA TENGGARA BARAT,57.0
0,2021-01-26,0.0,33.0,17.0,7130.0,5573.0,272.0,1285.0,NUSA TENGGARA BARAT,50.0
0,2021-01-27,0.0,50.0,57.0,7237.0,5623.0,272.0,1342.0,NUSA TENGGARA BARAT,107.0
0,2021-01-28,0.0,22.0,78.0,7337.0,5645.0,272.0,1420.0,NUSA TENGGARA BARAT,100.0
0,2021-01-29,3.0,37.0,43.0,7420.0,5682.0,275.0,1463.0,NUSA TENGGARA BARAT,83.0
0,2021-01-30,1.0,46.0,11.0,7478.0,5728.0,276.0,1474.0,NUSA TENGGARA BARAT,58.0
0,2021-01-31,4.0,42.0,50.0,7574.0,5770.0,280.0,1524.0,NUSA TENGGARA BARAT,96.0
0,2021-02-01,2.0,57.0,-11.0,7622.0,5827.0,282.0,1513.0,NUSA TENGGARA BARAT,48.0
0,2021-02-02,0.0,118.0,-118.0,7622.0,5945.0,282.0,1395.0,NUSA TENGGARA BARAT,0.0
0,2021-02-03,4.0,12.0,-10.0,7628.0,5957.0,286.0,1385.0,NUSA TENGGARA BARAT,6.0
0,2021-02-04,0.0,36.0,-36.0,7628.0,5993.0,286.0,1349.0,NUSA TENGGARA BARAT,0.0
0,2021-02-05,2.0,1.0,-2.0,7629.0,5994.0,288.0,1347.0,NUSA TENGGARA BARAT,1.0
0,2021-02-06,23.0,50.0,-51.0,7651.0,6044.0,311.0,1296.0,NUSA TENGGARA BARAT,22.0
0,2021-02-07,0.0,12.0,-12.0,7651.0,6056.0,311.0,1284.0,NUSA TENGGARA BARAT,0.0
0,2021-02-08,1.0,109.0,31.0,7792.0,6165.0,312.0,1315.0,NUSA TENGGARA BARAT,141.0
0,2021-02-09,13.0,111.0,-37.0,7879.0,6276.0,325.0,1278.0,NUSA TENGGARA BARAT,87.0
0,2021-02-10,1.0,53.0,36.0,7969.0,6329.0,326.0,1314.0,NUSA TENGGARA BARAT,90.0
0,2021-02-11,0.0,12.0,51.0,8032.0,6341.0,326.0,1365.0,NUSA TENGGARA BARAT,63.0
0,2021-02-12,1.0,78.0,-43.0,8068.0,6419.0,327.0,1322.0,NUSA TENGGARA BARAT,36.0
0,2021-02-13,1.0,58.0,-42.0,8085.0,6477.0,328.0,1280.0,NUSA TENGGARA BARAT,17.0
0,2021-02-14,1.0,75.0,-63.0,8098.0,6552.0,329.0,1217.0,NUSA TENGGARA BARAT,13.0
0,2021-02-15,0.0,11.0,-8.0,8101.0,6563.0,329.0,1209.0,NUSA TENGGARA BARAT,3.0
0,2021-02-16,0.0,12.0,45.0,8158.0,6575.0,329.0,1254.0,NUSA TENGGARA BARAT,57.0
0,2021-02-17,0.0,18.0,43.0,8219.0,6593.0,329.0,1297.0,NUSA TENGGARA BARAT,61.0
0,2021-02-18,0.0,16.0,22.0,8257.0,6609.0,329.0,1319.0,NUSA TENGGARA BARAT,38.0
0,2021-02-19,0.0,11.0,47.0,8315.0,6620.0,329.0,1366.0,NUSA TENGGARA BARAT,58.0
0,2021-02-20,0.0,18.0,21.0,8354.0,6638.0,329.0,1387.0,NUSA TENGGARA BARAT,39.0
0,2021-02-21,0.0,6.0,44.0,8404.0,6644.0,329.0,1431.0,NUSA TENGGARA BARAT,50.0
0,2021-02-22,0.0,3.0,72.0,8479.0,6647.0,329.0,1503.0,NUSA TENGGARA BARAT,75.0
0,2021-02-23,2.0,60.0,-29.0,8512.0,6707.0,331.0,1474.0,NUSA TENGGARA BARAT,33.0
0,2021-02-24,0.0,25.0,-5.0,8532.0,6732.0,331.0,1469.0,NUSA TENGGARA BARAT,20.0
0,2021-02-25,1.0,107.0,-64.0,8576.0,6839.0,332.0,1405.0,NUSA TENGGARA BARAT,44.0
0,2021-02-26,0.0,121.0,-56.0,8641.0,6960.0,332.0,1349.0,NUSA TENGGARA BARAT,65.0
0,2021-02-27,0.0,28.0,4.0,8673.0,6988.0,332.0,1353.0,NUSA TENGGARA BARAT,32.0
0,2021-02-28,3.0,70.0,-6.0,8740.0,7058.0,335.0,1347.0,NUSA TENGGARA BARAT,67.0
0,2021-03-01,1.0,23.0,26.0,8790.0,7081.0,336.0,1373.0,NUSA TENGGARA BARAT,50.0
0,2021-03-02,0.0,14.0,-9.0,8795.0,7095.0,336.0,1364.0,NUSA TENGGARA BARAT,5.0
0,2021-03-03,0.0,18.0,-9.0,8804.0,7113.0,336.0,1355.0,NUSA TENGGARA BARAT,9.0
0,2021-03-04,1.0,3.0,2.0,8810.0,7116.0,337.0,1357.0,NUSA TENGGARA BARAT,6.0
0,2021-03-05,1.0,1.0,39.0,8851.0,7117.0,338.0,1396.0,NUSA TENGGARA BARAT,41.0
0,2021-03-06,1.0,26.0,-24.0,8854.0,7143.0,339.0,1372.0,NUSA TENGGARA BARAT,3.0
0,2021-03-07,0.0,1.0,15.0,8870.0,7144.0,339.0,1387.0,NUSA TENGGARA BARAT,16.0
0,2021-03-08,1.0,1.0,0.0,8872.0,7145.0,340.0,1387.0,NUSA TENGGARA BARAT,2.0
0,2021-03-09,0.0,5.0,6.0,8883.0,7150.0,340.0,1393.0,NUSA TENGGARA BARAT,11.0
0,2021-03-10,0.0,99.0,-74.0,8908.0,7249.0,340.0,1319.0,NUSA TENGGARA BARAT,25.0
0,2021-03-11,0.0,6.0,-6.0,8908.0,7255.0,340.0,1313.0,NUSA TENGGARA BARAT,0.0
0,2021-03-12,1.0,0.0,0.0,8909.0,7255.0,341.0,1313.0,NUSA TENGGARA BARAT,1.0
0,2021-03-13,0.0,12.0,8.0,8929.0,7267.0,341.0,1321.0,NUSA TENGGARA BARAT,20.0
0,2021-03-14,0.0,0.0,69.0,8998.0,7267.0,341.0,1390.0,NUSA TENGGARA BARAT,69.0
0,2021-03-15,1.0,10.0,31.0,9040.0,7277.0,342.0,1421.0,NUSA TENGGARA BARAT,42.0
0,2021-03-16,0.0,0.0,1.0,9041.0,7277.0,342.0,1422.0,NUSA TENGGARA BARAT,1.0
0,2021-03-17,0.0,1.0,33.0,9075.0,7278.0,342.0,1455.0,NUSA TENGGARA BARAT,34.0
0,2021-03-18,0.0,28.0,39.0,9142.0,7306.0,342.0,1494.0,NUSA TENGGARA BARAT,67.0
0,2021-03-19,0.0,16.0,12.0,9170.0,7322.0,342.0,1506.0,NUSA TENGGARA BARAT,28.0
0,2021-03-20,2.0,2.0,37.0,9211.0,7324.0,344.0,1543.0,NUSA TENGGARA BARAT,41.0
0,2021-03-21,0.0,8.0,25.0,9244.0,7332.0,344.0,1568.0,NUSA TENGGARA BARAT,33.0
0,2021-03-22,1.0,50.0,13.0,9308.0,7382.0,345.0,1581.0,NUSA TENGGARA BARAT,64.0
0,2021-03-23,0.0,2.0,13.0,9323.0,7384.0,345.0,1594.0,NUSA TENGGARA BARAT,15.0
0,2021-03-24,0.0,5.0,33.0,9361.0,7389.0,345.0,1627.0,NUSA TENGGARA BARAT,38.0
0,2021-03-25,0.0,13.0,28.0,9402.0,7402.0,345.0,1655.0,NUSA TENGGARA BARAT,41.0
0,2021-03-26,0.0,1.0,16.0,9419.0,7403.0,345.0,1671.0,NUSA TENGGARA BARAT,17.0
0,2021-03-27,3.0,6.0,26.0,9454.0,7409.0,348.0,1697.0,NUSA TENGGARA BARAT,35.0
0,2021-03-28,0.0,0.0,6.0,9460.0,7409.0,348.0,1703.0,NUSA TENGGARA BARAT,6.0
0,2021-03-29,2.0,12.0,18.0,9492.0,7421.0,350.0,1721.0,NUSA TENGGARA BARAT,32.0
0,2021-03-30,4.0,75.0,-19.0,9552.0,7496.0,354.0,1702.0,NUSA TENGGARA BARAT,60.0
0,2021-03-31,0.0,12.0,30.0,9594.0,7508.0,354.0,1732.0,NUSA TENGGARA BARAT,42.0
0,2021-04-01,2.0,3.0,10.0,9609.0,7511.0,356.0,1742.0,NUSA TENGGARA BARAT,15.0
0,2021-04-02,0.0,8.0,9.0,9626.0,7519.0,356.0,1751.0,NUSA TENGGARA BARAT,17.0
0,2021-04-03,0.0,0.0,21.0,9647.0,7519.0,356.0,1772.0,NUSA TENGGARA BARAT,21.0
0,2021-04-04,1.0,0.0,18.0,9666.0,7519.0,357.0,1790.0,NUSA TENGGARA BARAT,19.0
0,2021-04-05,2.0,0.0,30.0,9698.0,7519.0,359.0,1820.0,NUSA TENGGARA BARAT,32.0
0,2021-04-06,1.0,1.0,5.0,9705.0,7520.0,360.0,1825.0,NUSA TENGGARA BARAT,7.0
0,2021-04-07,0.0,10.0,16.0,9731.0,7530.0,360.0,1841.0,NUSA TENGGARA BARAT,26.0
0,2021-04-08,1.0,5.0,37.0,9774.0,7535.0,361.0,1878.0,NUSA TENGGARA BARAT,43.0
0,2021-04-09,0.0,0.0,25.0,9799.0,7535.0,361.0,1903.0,NUSA TENGGARA BARAT,25.0
0,2021-04-10,0.0,20.0,-3.0,9816.0,7555.0,361.0,1900.0,NUSA TENGGARA BARAT,17.0
0,2021-04-11,0.0,3.0,16.0,9835.0,7558.0,361.0,1916.0,NUSA TENGGARA BARAT,19.0
0,2021-04-12,0.0,0.0,32.0,9867.0,7558.0,361.0,1948.0,NUSA TENGGARA BARAT,32.0
0,2021-04-13,1.0,52.0,-48.0,9872.0,7610.0,362.0,1900.0,NUSA TENGGARA BARAT,5.0
0,2021-04-14,0.0,4.0,16.0,9892.0,7614.0,362.0,1916.0,NUSA TENGGARA BARAT,20.0
0,2021-04-15,0.0,0.0,31.0,9923.0,7614.0,362.0,1947.0,NUSA TENGGARA BARAT,31.0
0,2021-04-16,0.0,4.0,82.0,10009.0,7618.0,362.0,2029.0,NUSA TENGGARA BARAT,86.0
0,2021-04-17,4.0,27.0,2.0,10042.0,7645.0,366.0,2031.0,NUSA TENGGARA BARAT,33.0
0,2021-04-18,0.0,1.0,-1.0,10042.0,7646.0,366.0,2030.0,NUSA TENGGARA BARAT,0.0
0,2021-04-19,0.0,6.0,46.0,10094.0,7652.0,366.0,2076.0,NUSA TENGGARA BARAT,52.0
0,2021-04-20,0.0,0.0,18.0,10112.0,7652.0,366.0,2094.0,NUSA TENGGARA BARAT,18.0
0,2021-04-21,0.0,18.0,24.0,10154.0,7670.0,366.0,2118.0,NUSA TENGGARA BARAT,42.0
0,2021-04-22,1.0,0.0,15.0,10170.0,7670.0,367.0,2133.0,NUSA TENGGARA BARAT,16.0
0,2021-04-23,0.0,10.0,-9.0,10171.0,7680.0,367.0,2124.0,NUSA TENGGARA BARAT,1.0
0,2021-04-24,1.0,0.0,-1.0,10171.0,7680.0,368.0,2123.0,NUSA TENGGARA BARAT,0.0
0,2021-04-25,0.0,0.0,3.0,10174.0,7680.0,368.0,2126.0,NUSA TENGGARA BARAT,3.0
0,2021-04-26,0.0,9.0,49.0,10232.0,7689.0,368.0,2175.0,NUSA TENGGARA BARAT,58.0
0,2021-04-27,1.0,6.0,52.0,10291.0,7695.0,369.0,2227.0,NUSA TENGGARA BARAT,59.0
0,2021-04-28,1.0,60.0,-12.0,10340.0,7755.0,370.0,2215.0,NUSA TENGGARA BARAT,49.0
0,2021-04-29,9.0,58.0,-31.0,10376.0,7813.0,379.0,2184.0,NUSA TENGGARA BARAT,36.0
0,2021-04-30,0.0,29.0,36.0,10441.0,7842.0,379.0,2220.0,NUSA TENGGARA BARAT,65.0
0,2021-05-01,0.0,35.0,-17.0,10459.0,7877.0,379.0,2203.0,NUSA TENGGARA BARAT,18.0
0,2021-05-02,1.0,6.0,22.0,10488.0,7883.0,380.0,2225.0,NUSA TENGGARA BARAT,29.0
0,2021-05-03,2.0,28.0,99.0,10617.0,7911.0,382.0,2324.0,NUSA TENGGARA BARAT,129.0
0,2021-05-04,6.0,24.0,0.0,10647.0,7935.0,388.0,2324.0,NUSA TENGGARA BARAT,30.0
0,2021-05-05,12.0,0.0,14.0,10673.0,7935.0,400.0,2338.0,NUSA TENGGARA BARAT,26.0
0,2021-05-06,0.0,16.0,3.0,10692.0,7951.0,400.0,2341.0,NUSA TENGGARA BARAT,19.0
0,2021-05-07,1.0,9.0,18.0,10720.0,7960.0,401.0,2359.0,NUSA TENGGARA BARAT,28.0
0,2021-05-08,0.0,1.0,22.0,10743.0,7961.0,401.0,2381.0,NUSA TENGGARA BARAT,23.0
0,2021-05-09,0.0,2.0,0.0,10745.0,7963.0,401.0,2381.0,NUSA TENGGARA BARAT,2.0
0,2021-05-10,2.0,2.0,25.0,10774.0,7965.0,403.0,2406.0,NUSA TENGGARA BARAT,29.0
0,2021-05-11,2.0,12.0,1.0,10789.0,7977.0,405.0,2407.0,NUSA TENGGARA BARAT,15.0
0,2021-05-12,0.0,0.0,21.0,10810.0,7977.0,405.0,2428.0,NUSA TENGGARA BARAT,21.0
0,2021-05-13,0.0,0.0,5.0,10815.0,7977.0,405.0,2433.0,NUSA TENGGARA BARAT,5.0
0,2021-05-14,0.0,9.0,3.0,10827.0,7986.0,405.0,2436.0,NUSA TENGGARA BARAT,12.0
0,2021-05-15,0.0,0.0,5.0,10832.0,7986.0,405.0,2441.0,NUSA TENGGARA BARAT,5.0
0,2021-05-16,0.0,3.0,15.0,10850.0,7989.0,405.0,2456.0,NUSA TENGGARA BARAT,18.0
0,2021-05-17,0.0,0.0,12.0,10862.0,7989.0,405.0,2468.0,NUSA TENGGARA BARAT,12.0
0,2021-05-18,1.0,50.0,-1.0,10912.0,8039.0,406.0,2467.0,NUSA TENGGARA BARAT,50.0
0,2021-05-19,1.0,7.0,46.0,10966.0,8046.0,407.0,2513.0,NUSA TENGGARA BARAT,54.0
0,2021-05-20,1.0,11.0,4.0,10982.0,8057.0,408.0,2517.0,NUSA TENGGARA BARAT,16.0
0,2021-05-21,5.0,4.0,26.0,11017.0,8061.0,413.0,2543.0,NUSA TENGGARA BARAT,35.0
0,2021-05-22,0.0,21.0,9.0,11047.0,8082.0,413.0,2552.0,NUSA TENGGARA BARAT,30.0
0,2021-05-23,0.0,0.0,26.0,11073.0,8082.0,413.0,2578.0,NUSA TENGGARA BARAT,26.0
0,2021-05-24,0.0,7.0,17.0,11097.0,8089.0,413.0,2595.0,NUSA TENGGARA BARAT,24.0
0,2021-05-25,0.0,3.0,14.0,11114.0,8092.0,413.0,2609.0,NUSA TENGGARA BARAT,17.0
0,2021-05-26,4.0,0.0,18.0,11136.0,8092.0,417.0,2627.0,NUSA TENGGARA BARAT,22.0
0,2021-05-27,1.0,2.0,12.0,11151.0,8094.0,418.0,2639.0,NUSA TENGGARA BARAT,15.0
0,2021-05-28,1.0,507.0,-57.0,11602.0,8601.0,419.0,2582.0,NUSA TENGGARA BARAT,451.0
0,2021-05-29,1.0,10.0,29.0,11642.0,8611.0,420.0,2611.0,NUSA TENGGARA BARAT,40.0
0,2021-05-30,10.0,101.0,-35.0,11718.0,8712.0,430.0,2576.0,NUSA TENGGARA BARAT,76.0
0,2021-05-31,7.0,103.0,127.0,11955.0,8815.0,437.0,2703.0,NUSA TENGGARA BARAT,237.0
0,2021-06-01,5.0,111.0,-34.0,12037.0,8926.0,442.0,2669.0,NUSA TENGGARA BARAT,82.0
0,2021-06-02,6.0,170.0,-52.0,12161.0,9096.0,448.0,2617.0,NUSA TENGGARA BARAT,124.0
0,2021-06-03,3.0,63.0,1.0,12228.0,9159.0,451.0,2618.0,NUSA TENGGARA BARAT,67.0
0,2021-06-04,5.0,55.0,17.0,12305.0,9214.0,456.0,2635.0,NUSA TENGGARA BARAT,77.0
0,2021-06-05,4.0,41.0,-17.0,12333.0,9255.0,460.0,2618.0,NUSA TENGGARA BARAT,28.0
0,2021-06-06,4.0,2.0,14.0,12353.0,9257.0,464.0,2632.0,NUSA TENGGARA BARAT,20.0
0,2021-06-07,5.0,111.0,-56.0,12413.0,9368.0,469.0,2576.0,NUSA TENGGARA BARAT,60.0
0,2021-06-08,2.0,59.0,11.0,12485.0,9427.0,471.0,2587.0,NUSA TENGGARA BARAT,72.0
0,2021-06-09,0.0,28.0,21.0,12534.0,9455.0,471.0,2608.0,NUSA TENGGARA BARAT,49.0
0,2021-06-10,3.0,32.0,2.0,12571.0,9487.0,474.0,2610.0,NUSA TENGGARA BARAT,37.0
0,2021-06-11,0.0,61.0,-41.0,12591.0,9548.0,474.0,2569.0,NUSA TENGGARA BARAT,20.0
0,2021-06-12,1.0,25.0,-6.0,12611.0,9573.0,475.0,2563.0,NUSA TENGGARA BARAT,20.0
0,2021-06-13,0.0,7.0,3.0,12621.0,9580.0,475.0,2566.0,NUSA TENGGARA BARAT,10.0
0,2021-06-14,0.0,21.0,-15.0,12627.0,9601.0,475.0,2551.0,NUSA TENGGARA BARAT,6.0
0,2021-06-15,1.0,198.0,-156.0,12670.0,9799.0,476.0,2395.0,NUSA TENGGARA BARAT,43.0
0,2021-06-16,0.0,42.0,-37.0,12675.0,9841.0,476.0,2358.0,NUSA TENGGARA BARAT,5.0
0,2021-06-17,0.0,364.0,-347.0,12692.0,10205.0,476.0,2011.0,NUSA TENGGARA BARAT,17.0
0,2021-06-18,0.0,202.0,-179.0,12715.0,10407.0,476.0,1832.0,NUSA TENGGARA BARAT,23.0
0,2021-06-19,0.0,19.0,20.0,12754.0,10426.0,476.0,1852.0,NUSA TENGGARA BARAT,39.0
0,2021-06-20,1.0,75.0,-61.0,12769.0,10501.0,477.0,1791.0,NUSA TENGGARA BARAT,15.0
0,2021-06-21,0.0,30.0,-7.0,12792.0,10531.0,477.0,1784.0,NUSA TENGGARA BARAT,23.0
0,2021-06-22,0.0,43.0,-32.0,12803.0,10574.0,477.0,1752.0,NUSA TENGGARA BARAT,11.0
0,2021-06-23,1.0,74.0,-50.0,12828.0,10648.0,478.0,1702.0,NUSA TENGGARA BARAT,25.0
0,2021-06-24,0.0,32.0,-23.0,12837.0,10680.0,478.0,1679.0,NUSA TENGGARA BARAT,9.0
0,2021-06-25,0.0,33.0,-26.0,12844.0,10713.0,478.0,1653.0,NUSA TENGGARA BARAT,7.0
0,2021-06-26,12.0,59.0,-65.0,12850.0,10772.0,490.0,1588.0,NUSA TENGGARA BARAT,6.0
0,2021-06-27,0.0,36.0,-17.0,12869.0,10808.0,490.0,1571.0,NUSA TENGGARA BARAT,19.0
0,2021-06-28,0.0,125.0,-84.0,12910.0,10933.0,490.0,1487.0,NUSA TENGGARA BARAT,41.0
0,2021-06-29,0.0,76.0,6.0,12992.0,11009.0,490.0,1493.0,NUSA TENGGARA BARAT,82.0
0,2021-06-30,0.0,94.0,-87.0,12999.0,11103.0,490.0,1406.0,NUSA TENGGARA BARAT,7.0
0,2021-07-01,0.0,49.0,90.0,13138.0,11152.0,490.0,1496.0,NUSA TENGGARA BARAT,139.0
0,2021-07-02,0.0,87.0,-62.0,13163.0,11239.0,490.0,1434.0,NUSA TENGGARA BARAT,25.0
0,2021-07-03,0.0,13.0,12.0,13188.0,11252.0,490.0,1446.0,NUSA TENGGARA BARAT,25.0
0,2021-07-04,0.0,9.0,0.0,13197.0,11261.0,490.0,1446.0,NUSA TENGGARA BARAT,9.0
0,2021-07-05,1.0,74.0,-10.0,13262.0,11335.0,491.0,1436.0,NUSA TENGGARA BARAT,65.0
0,2021-07-06,1.0,79.0,42.0,13384.0,11414.0,492.0,1478.0,NUSA TENGGARA BARAT,122.0
0,2021-07-07,0.0,11.0,41.0,13436.0,11425.0,492.0,1519.0,NUSA TENGGARA BARAT,52.0
0,2021-07-08,1.0,21.0,0.0,13458.0,11446.0,493.0,1519.0,NUSA TENGGARA BARAT,22.0
0,2021-07-09,0.0,3.0,5.0,13466.0,11449.0,493.0,1524.0,NUSA TENGGARA BARAT,8.0
0,2021-07-10,0.0,74.0,140.0,13680.0,11523.0,493.0,1664.0,NUSA TENGGARA BARAT,214.0
0,2021-07-11,1.0,53.0,449.0,14183.0,11576.0,494.0,2113.0,NUSA TENGGARA BARAT,503.0
0,2021-07-12,2.0,289.0,-74.0,14400.0,11865.0,496.0,2039.0,NUSA TENGGARA BARAT,217.0
0,2021-07-13,4.0,618.0,-250.0,14772.0,12483.0,500.0,1789.0,NUSA TENGGARA BARAT,372.0
0,2021-07-14,10.0,110.0,116.0,15008.0,12593.0,510.0,1905.0,NUSA TENGGARA BARAT,236.0
0,2021-07-15,6.0,110.0,254.0,15378.0,12703.0,516.0,2159.0,NUSA TENGGARA BARAT,370.0
0,2021-07-16,4.0,199.0,38.0,15619.0,12902.0,520.0,2197.0,NUSA TENGGARA BARAT,241.0
